name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Karnataka,2005-06-12,87.9,69.9,77.6,91.6,69.9,78.8,67.1,71.6,0,0,0,,,,,13.9,275.5,1010,56.1,4.8,,,,,2005-06-12T05:53:08,2005-06-12T18:45:51,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-13,87.9,69.9,78.6,91.6,69.9,80,67.3,70,0,0,0,,,,,17.2,282.6,1010.3,66.7,4.6,,,,,2005-06-13T05:53:16,2005-06-13T18:46:07,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-14,86.3,68.1,77.6,89.6,68.1,78.8,67.3,72.2,0.02,100,4.17,rain,,,,13.9,272.8,1011,68.6,4.6,,,,,2005-06-14T05:53:25,2005-06-14T18:46:23,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43302599999,43295099999"
Karnataka,2005-06-15,87.9,69.9,77.7,90.5,69.9,78.5,66.5,70,0,0,0,,,,,13.9,270,1011,55.8,4.7,,,,,2005-06-15T05:53:35,2005-06-15T18:46:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-16,86.6,69.2,77.5,87.6,69.2,78.3,65.9,69.2,0,0,0,,,,,17.2,270.4,1010.2,51.4,5.1,,,,,2005-06-16T05:53:45,2005-06-16T18:46:54,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-17,86.1,69.9,76.9,87.6,69.9,77.4,65.6,69.5,0,0,0,,,,,17.2,267,1009.8,63.8,5.6,,,,,2005-06-17T05:53:56,2005-06-17T18:47:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-18,84.3,69.9,75.5,85.8,69.9,75.9,66.3,73.8,0,0,0,,,,,17.2,273.3,1009.6,84.8,5.6,,,,,2005-06-18T05:54:07,2005-06-18T18:47:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-19,83.9,69.9,76.6,85.1,69.9,77.2,65.5,69.8,0,0,0,,,,,17.2,269,1009.6,77,4.9,,,,,2005-06-19T05:54:19,2005-06-19T18:47:37,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-20,82.5,68.1,74,84.8,68.1,74.6,66.7,78.8,0.028,100,4.17,rain,,,,13.9,257.6,1009.8,91.7,4.1,,,,,2005-06-20T05:54:31,2005-06-20T18:47:51,0.44,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-06-21,78.9,66.8,72.4,78.9,66.8,72.4,66.1,81.2,0.13,100,4.17,rain,,,,16.1,253.6,1010.8,92.6,4.6,,,,,2005-06-21T05:54:44,2005-06-21T18:48:04,0.47,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43302599999,43295099999"
Karnataka,2005-06-22,80.7,68.1,73.8,82.4,68.1,73.9,65.5,76.5,0.039,100,4.17,rain,,,,13.9,266.2,1012.1,90.5,5,,,,,2005-06-22T05:54:57,2005-06-22T18:48:17,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-06-23,84.3,68.1,75.5,86.6,68.1,75.9,65.9,73.7,0,0,0,,,,,16.1,263.8,1012.3,83.7,4.5,,,,,2005-06-23T05:55:11,2005-06-23T18:48:29,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-24,84.3,69.5,74.5,86.5,69.5,74.8,65.4,74.3,0.118,100,4.17,rain,,,,19.5,260.6,1011.7,80,4.5,,,,,2005-06-24T05:55:25,2005-06-24T18:48:41,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-06-25,82.5,68.1,75.7,83.5,68.1,76.2,64.7,70.2,0,0,0,,,,,16.1,265.9,1011.6,92.6,4.6,,,,,2005-06-25T05:55:39,2005-06-25T18:48:52,0.61,Overcast,Cloudy skies throughout the day.,cloudy,"43302599999,43295099999"
Karnataka,2005-06-26,82.5,69.5,74.8,83.6,69.5,75,65,72.9,0,0,0,,,,,18.3,261.2,1012.1,92.2,5.2,,,,,2005-06-26T05:55:54,2005-06-26T18:49:02,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"43302599999,43295099999"
Karnataka,2005-06-27,84.3,68.1,74.9,85.9,68.1,75.3,65.1,72.6,0,0,0,,,,,17.2,263.3,1011.5,76.5,4.9,,,,,2005-06-27T05:56:08,2005-06-27T18:49:12,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-28,81.2,68.1,73.7,82.6,68.1,73.9,64.6,74.4,0,0,0,,,,,18.3,259.8,1010.9,83.2,4.8,,,,,2005-06-28T05:56:24,2005-06-28T18:49:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-29,83.6,69.5,75.9,84.4,69.5,76.2,64.7,69.8,0,0,0,,,,,17.2,251.1,1010.7,88.4,5.4,,,,,2005-06-29T05:56:39,2005-06-29T18:49:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-06-30,81.2,69.5,74.7,83.5,69.5,75.1,66.4,76.3,0,0,0,,,,,17.2,250.6,1010.8,89,5.2,,,,,2005-06-30T05:56:55,2005-06-30T18:49:37,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-01,80,69.9,73.5,80,69.9,73.5,67.8,83.4,0.047,100,8.33,rain,,,,17.2,255.6,1012.1,91.4,4.5,,,,,2005-07-01T05:57:11,2005-07-01T18:49:45,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-02,83,68.6,74.5,84.9,68.6,75.1,67.6,79.9,0.22,100,12.5,rain,,,,17.2,261.1,1012.6,74.3,4,,,,,2005-07-02T05:57:27,2005-07-02T18:49:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-03,86.1,68.6,78.7,88.5,68.6,79.8,66,66.7,0,0,0,,,,,17.2,267.9,1012,60,5.3,,,,,2005-07-03T05:57:43,2005-07-03T18:49:57,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-04,87.9,69.2,77,89.5,69.2,77.3,66.1,71.5,0,0,0,,,,,17.2,257.3,1010.9,65.5,5.6,,,,,2005-07-04T05:58:00,2005-07-04T18:50:02,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-05,84.3,68.6,75.4,85.8,68.6,75.7,67,76.5,0.016,100,4.17,rain,,,,17.2,255.1,1010.5,82.6,5,,,,,2005-07-05T05:58:16,2005-07-05T18:50:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-06,86.1,69.9,76.3,87.6,69.9,76.9,66.3,72.5,0.008,100,4.17,rain,,,,18.3,257.3,1011.8,79.5,4.2,,,,,2005-07-06T05:58:33,2005-07-06T18:50:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-07,86.1,69.2,76.7,87.6,69.2,77.1,65.9,71.2,0,0,0,,,,,18.3,266.8,1011.4,85,4.6,,,,,2005-07-07T05:58:50,2005-07-07T18:50:12,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-08,84.3,68.1,76,85.2,68.1,76.4,65.8,72.6,0.157,100,4.17,rain,,,,16.1,267.6,1010.1,78.5,4.4,,,,,2005-07-08T05:59:07,2005-07-08T18:50:14,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-09,82.5,67.2,76.1,84.1,67.2,76.6,65.6,71.4,0,0,0,,,,,19.5,262.8,1009.9,90.5,4.8,,,,,2005-07-09T05:59:23,2005-07-09T18:50:15,0.09,Overcast,Cloudy skies throughout the day.,cloudy,"43302599999,43295099999"
Karnataka,2005-07-10,86.1,68.1,73.8,87.6,68.1,74.2,66.9,80.6,0.315,100,4.17,rain,,,,11.4,254.4,1010.9,85,3.8,,,,,2005-07-10T05:59:40,2005-07-10T18:50:16,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-11,84.3,69.2,75.8,86.6,69.2,76.4,66.7,75.4,0.02,100,4.17,rain,,,,17.2,263.2,1012.9,77.3,4.5,,,,,2005-07-11T05:59:57,2005-07-11T18:50:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-12,87.9,68.1,76.6,90.5,68.1,77.3,65.8,71,0.039,100,4.17,rain,,,,13.9,281.4,1013.5,71.4,4.5,,,,,2005-07-12T06:00:14,2005-07-12T18:50:14,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-13,86.1,68.6,77.5,88.5,68.6,78.4,66.6,70.4,0,0,0,,,,,9.2,297.7,1012.1,72.1,4.7,,,,,2005-07-13T06:00:30,2005-07-13T18:50:11,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-14,83.6,68.6,75.3,86.8,68.6,75.7,68.7,80.9,0.944,100,12.5,rain,,,,11.4,305.6,1012.7,92,4.3,,,,,2005-07-14T06:00:47,2005-07-14T18:50:08,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-15,86.1,65.6,76.8,89.6,65.6,78.1,68.5,77.2,0.827,100,12.5,rain,,,,6.9,262.8,1012.1,83.9,4.2,,,,,2005-07-15T06:01:03,2005-07-15T18:50:04,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-16,84.3,68.6,75,87.6,68.6,75.7,68.7,82.5,1.103,100,12.5,rain,,,,8.1,290.3,1011,94.4,4.1,,,,,2005-07-16T06:01:20,2005-07-16T18:49:59,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-17,80.3,68.1,74,83,68.1,74.2,67.5,80.9,0.118,100,4.17,rain,,,,11.4,261.3,1010.5,81.7,4.5,,,,,2005-07-17T06:01:36,2005-07-17T18:49:53,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-18,84.3,68.6,76,86.6,68.6,76.7,67,75.5,0,0,0,,,,,9.2,269.5,1011.3,71,4.5,,,,,2005-07-18T06:01:52,2005-07-18T18:49:47,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-19,83.9,69.9,75.7,87.4,69.9,76.5,67.3,76.3,0,0,0,,,,,15,252.7,1012.3,76.5,4.8,,,,,2005-07-19T06:02:08,2005-07-19T18:49:39,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-20,83.6,68.1,75.3,88,68.1,75.9,67.5,77.7,0.008,100,4.17,rain,,,,11.4,264.7,1012,81,4.5,,,,,2005-07-20T06:02:23,2005-07-20T18:49:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-21,81.2,69.9,75.9,83.6,69.9,76.2,65.8,72.1,0,0,0,,,,,17.2,264,1012.5,74.7,4.8,,,,,2005-07-21T06:02:39,2005-07-21T18:49:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-22,78.9,69.9,74.4,78.9,69.9,74.4,67,78.2,0.079,100,4.17,rain,,,,13.9,260.6,1011.4,90,4.4,,,,,2005-07-22T06:02:54,2005-07-22T18:49:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-23,80,68.6,72.9,80,68.6,72.9,67.4,83.9,1.378,100,16.67,rain,,,,13.9,265.8,1010.7,94.7,3.8,,,,,2005-07-23T06:03:09,2005-07-23T18:49:00,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-24,77.6,67.7,71.5,77.6,67.7,71.5,66.8,85.6,0.315,100,8.33,rain,,,,17.2,275,1011,97.9,4.5,,,,,2005-07-24T06:03:24,2005-07-24T18:48:48,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-25,77.1,67.7,72,77.1,67.7,72,67.2,85.3,0.157,100,4.17,rain,,,,17.2,271.2,1009.4,94.4,3.8,,,,,2005-07-25T06:03:38,2005-07-25T18:48:35,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-26,75.3,68.1,71.4,75.3,68.1,71.4,66.7,85.5,0.197,100,8.33,rain,,,,17.2,267.7,1009.1,90.6,3.8,,,,,2005-07-26T06:03:52,2005-07-26T18:48:21,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43302599999,43295099999"
Karnataka,2005-07-27,77.1,68.1,71.7,77.1,68.1,71.7,67.3,86.3,0.024,100,4.17,rain,,,,20.8,260,1009.5,88.8,3.9,,,,,2005-07-27T06:04:06,2005-07-27T18:48:06,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-28,80.7,66.3,73.1,82.9,66.3,73.3,67,82.2,0.079,100,4.17,rain,,,,18.3,265.9,1010.7,80,4.9,,,,,2005-07-28T06:04:19,2005-07-28T18:47:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-29,75.3,67.7,70.8,75.3,67.7,70.8,65.8,84.9,0.008,100,4.17,rain,,,,19.5,269.3,1011.1,73.3,3.9,,,,,2005-07-29T06:04:33,2005-07-29T18:47:34,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-07-30,80.7,68.1,73.7,82.4,68.1,73.9,65.7,76.9,0,0,0,,,,,17.2,269.7,1009.1,88,4.2,,,,,2005-07-30T06:04:45,2005-07-30T18:47:17,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-07-31,82.5,68.1,73.6,84.8,68.1,73.8,66.6,79.7,0.043,100,8.33,rain,,,,17.2,268.5,1008.7,89.5,4.5,,,,,2005-07-31T06:04:58,2005-07-31T18:46:58,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-01,82.5,68.1,72.7,84.2,68.1,72.8,66.1,80.8,0.154,100,4.17,rain,,,,17.2,267.8,1009.7,92.4,4.1,,,,,2005-08-01T06:05:10,2005-08-01T18:46:39,0.87,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-02,78.9,69.2,72.4,78.9,69.2,72.4,66.4,82.1,0.024,100,4.17,rain,,,,17.2,268,1010.2,87.3,4.5,,,,,2005-08-02T06:05:22,2005-08-02T18:46:19,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-03,78.9,68.6,72.6,78.9,68.6,72.6,64.3,75.8,0,0,0,,,,,18.3,265.3,1011.5,88.5,4.1,,,,,2005-08-03T06:05:33,2005-08-03T18:45:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-04,78.9,68.1,71.6,78.9,68.1,71.6,65.4,81.7,0.016,100,4.17,rain,,,,17.2,261.7,1012.1,92.1,4.2,,,,,2005-08-04T06:05:45,2005-08-04T18:45:37,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43302599999,43295099999"
Karnataka,2005-08-05,80.7,68.1,73,82.4,68.1,73.1,65.7,78.7,0.008,100,4.17,rain,,,,18.3,262.8,1012.7,83.5,4.3,,,,,2005-08-05T06:05:55,2005-08-05T18:45:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-06,82.5,66.3,73.4,83.5,66.3,73.6,64.2,74.2,0,0,0,,,,,20.8,268.3,1012.3,66.7,4.8,,,,,2005-08-06T06:06:06,2005-08-06T18:44:51,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-07,82.5,66.3,74.3,84.1,66.3,74.5,63.6,70.5,0,0,0,,,,,20.8,267,1011.9,68,4.9,,,,,2005-08-07T06:06:16,2005-08-07T18:44:27,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-08,82.5,68.1,73.6,83.5,68.1,73.7,63.7,72,0,0,0,,,,,19.5,266.4,1013.4,87.7,5.1,,,,,2005-08-08T06:06:25,2005-08-08T18:44:02,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-09,82.5,68.1,73.4,84.1,68.1,73.7,65.5,77.5,0.004,100,4.17,rain,,,,19.5,267.6,1013.9,83.8,4.9,,,,,2005-08-09T06:06:35,2005-08-09T18:43:36,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-10,78.9,68.1,73.1,78.9,68.1,73.1,66.4,80.7,1.22,100,4.17,rain,,,,17.2,269.9,1013,87.6,3.8,,,,,2005-08-10T06:06:43,2005-08-10T18:43:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-11,84.3,68.1,75.4,85.8,68.1,75.9,66.9,76.4,0,0,0,,,,,13.9,277.2,1012.5,74.7,4.7,,,,,2005-08-11T06:06:52,2005-08-11T18:42:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-12,81.2,68.1,74.5,84.1,68.1,74.8,66.4,76.9,0.008,100,4.17,rain,,,,19.5,278.7,1011.8,77.1,4.8,,,,,2005-08-12T06:07:00,2005-08-12T18:42:14,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-13,82.5,67.4,75,84.1,67.4,75.3,65.7,74,0.079,100,4.17,rain,,,,17.2,272.9,1011.5,77.4,5.2,,,,,2005-08-13T06:07:08,2005-08-13T18:41:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-14,81.2,69.5,74.6,84.2,69.5,74.9,67,78.3,0.024,100,4.17,rain,,,,13.9,262.4,1011,79.5,4.6,,,,,2005-08-14T06:07:15,2005-08-14T18:41:16,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-15,82.5,68.1,72.7,84.8,68.1,73.1,67.3,84.4,0.63,100,8.33,rain,,,,17.2,274.3,1010.7,87.9,4,,,,,2005-08-15T06:07:22,2005-08-15T18:40:45,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-16,77.1,68.1,71.7,77.1,68.1,71.7,66.5,83.9,0.024,100,4.17,rain,,,,19.5,264.3,1011.7,93.5,4,,,,,2005-08-16T06:07:29,2005-08-16T18:40:15,0.38,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-17,81.2,66.3,72.3,84.1,66.3,72.7,66.2,82,0.004,100,4.17,rain,,,,18.3,263.3,1012.5,87.6,4.8,,,,,2005-08-17T06:07:35,2005-08-17T18:39:43,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-18,80.7,68.1,74.1,82.9,68.1,74.4,65.2,74.6,0,0,0,,,,,13.9,272.3,1013,83,4.6,,,,,2005-08-18T06:07:41,2005-08-18T18:39:11,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-19,80.9,68.1,73.4,82.7,68.1,73.6,65.9,78.6,0.197,100,4.17,rain,,,,17.2,272.3,1013.7,84.8,4.6,,,,,2005-08-19T06:07:47,2005-08-19T18:38:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-20,84.3,67.4,74.3,85.2,67.4,74.5,63.2,70.4,0,0,0,,,,,17.2,267.1,1013.3,78.3,5.1,,,,,2005-08-20T06:07:52,2005-08-20T18:38:04,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-21,82.5,64.5,74.3,84.8,64.5,74.8,64.7,73.2,0.079,100,4.17,rain,,,,11.4,265.4,1013.1,72.2,5,,,,,2005-08-21T06:07:57,2005-08-21T18:37:30,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-22,83.6,68.1,76,85.6,68.1,76.5,65.8,73.1,0,0,0,,,,,9.2,265.3,1013.2,70,4.8,,,,,2005-08-22T06:08:01,2005-08-22T18:36:56,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-23,84.3,68.1,73.2,87.6,68.1,73.5,68.1,85.1,2.598,100,16.67,rain,,,,6.9,331.5,1013.5,84.3,3.4,,,,,2005-08-23T06:08:06,2005-08-23T18:36:20,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43302599999,43295099999"
Karnataka,2005-08-24,82.5,67.7,73.8,84.8,67.7,74.2,66.9,80.3,0.327,100,8.33,rain,,,,11.4,268.1,1014,87.5,4.5,,,,,2005-08-24T06:08:10,2005-08-24T18:35:45,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43302599999,43295099999"
Karnataka,2005-08-25,83.6,69.9,76,86.1,69.9,76.4,66.4,73.2,0,0,0,,,,,11.4,271.4,1013.5,76.5,5,,,,,2005-08-25T06:08:13,2005-08-25T18:35:08,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
Karnataka,2005-08-26,82.5,70.1,75.2,84.1,70.1,75.4,65.3,72.3,0,0,0,,,,,11.4,293.5,1013.6,71.1,4.9,,,,,2005-08-26T06:08:17,2005-08-26T18:34:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43302599999,43295099999"
